,status,cpc,date,ts_clicks,tr_clicks,tr_conversions,impressions,lp_clicks,cost,tr_revenue,TR.NET,TR.ROI,LP.CTR,CTR,Status_Algo,Reason,Coeff_Performance,Bid_suggestion,EPC
5246,RUNNING,10,11/16/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5247,RUNNING,11.5,11/16/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5248,RUNNING,NA,11/13/2019,2,2,0,2,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5249,RUNNING,10,11/13/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5250,RUNNING,0.12,11/13/2019,1,1,0,11,0,0.1,0,-0.1,-0.1,0,0.090909091,RUNNING,NED,1,No Sugg,0
5251,RUNNING,0.12,11/13/2019,1,1,0,2447,0,0.1,0,-0.1,-0.1,0,0.000408664,RUNNING,NED,1,No Sugg,0
5252,RUNNING,0.02,11/13/2019,5,5,0,193,0,0.1,0,-0.1,-0.1,0,0.025906736,RUNNING,NED,1,No Sugg,0
5253,RUNNING,0.12,11/13/2019,1,1,0,325,0,0.1,0,-0.1,-0.1,0,0.003076923,RUNNING,NED,1,No Sugg,0
5254,RUNNING,10,11/16/2019,1,2,0,0,1,0.1,0,-0.1,-0.1,0.5,1,RUNNING,NED,1,No Sugg,0
5255,RUNNING,10,11/16/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5256,RUNNING,0.06,11/24/2019,1,0,0,80,0,0.1,0,-0.1,-0.1,0,0.0125,RUNNING,NED,1,No Sugg,0
5257,RUNNING,0.06,11/24/2019,1,0,0,343,0,0.1,0,-0.1,-0.1,0,0.002915452,RUNNING,NED,1,No Sugg,0
5258,RUNNING,10,11/16/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5259,RUNNING,1.1,11/22/2019,9,9,0,0,0,0.1,0,-0.1,-0.1,0,9,RUNNING,NED,1,No Sugg,0
5260,RUNNING,5,11/22/2019,2,2,0,0,2,0.1,0,-0.1,-0.1,1,2,RUNNING,NED,1,No Sugg,0
5261,RUNNING,11,11/16/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5262,RUNNING,0.12,11/13/2019,1,1,0,253,0,0.1,0,-0.1,-0.1,0,0.003952569,RUNNING,NED,1,No Sugg,0
5263,RUNNING,0.021,11/11/2019,5,0,0,1275,0,0.1,0,-0.1,-0.1,0,0.003921569,RUNNING,NED,1,No Sugg,0
5264,PAUSED,10,11/22/2019,1,2,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5265,PAUSED,10,11/22/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5266,RUNNING,0.025,11/14/2019,4,4,0,2669,0,0.1,0,-0.1,-0.1,0,0.001498689,RUNNING,NED,1,No Sugg,0
5267,RUNNING,0.035,11/13/2019,3,3,0,604,0,0.1,0,-0.1,-0.1,0,0.004966887,RUNNING,NED,1,No Sugg,0
5268,RUNNING,0.015,11/14/2019,7,7,0,2851,0,0.1,0,-0.1,-0.1,0,0.002455279,RUNNING,NED,1,No Sugg,0
5269,RUNNING,6,11/16/2019,2,3,0,0,0,0.1,0,-0.1,-0.1,0,2,RUNNING,NED,1,No Sugg,0
5270,RUNNING,0.035,11/13/2019,3,2,0,897,0,0.1,0,-0.1,-0.1,0,0.003344482,RUNNING,NED,1,No Sugg,0
5271,PAUSED,10,11/22/2019,1,1,0,0,5,0.1,0,-0.1,-0.1,5,1,RUNNING,NED,1,No Sugg,0
5272,RUNNING,0.05,11/17/2019,2,2,0,202,0,0.1,0,-0.1,-0.1,0,0.00990099,RUNNING,NED,1,No Sugg,0
5273,RUNNING,0.1,11/13/2019,1,2,1,9,0,0.1,0,-0.1,-0.1,0,0.111111111,RUNNING,NED,1,No Sugg,0
5274,RUNNING,0.06,11/13/2019,1,1,0,44,2,0.1,0,-0.1,-0.1,2,0.022727273,RUNNING,NED,1,No Sugg,0
5275,RUNNING,2.5,11/13/2019,4,4,0,0,0,0.1,0,-0.1,-0.1,0,4,RUNNING,NED,1,No Sugg,0
5276,RUNNING,5.2,11/13/2019,2,2,0,0,0,0.1,0,-0.1,-0.1,0,2,RUNNING,NED,1,No Sugg,0
5277,RUNNING,0.035,11/13/2019,3,3,0,1017,0,0.1,0,-0.1,-0.1,0,0.002949853,RUNNING,NED,1,No Sugg,0
5278,RUNNING,0.05,11/13/2019,2,2,0,943,0,0.1,0,-0.1,-0.1,0,0.002120891,RUNNING,NED,1,No Sugg,0
5279,RUNNING,6.5,11/13/2019,1,0,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5280,RUNNING,6.5,11/13/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5281,RUNNING,10,11/13/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5282,RUNNING,6.5,11/13/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5283,RUNNING,10,11/13/2019,1,0,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5284,RUNNING,10,11/13/2019,1,2,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5285,RUNNING,5.2,11/13/2019,1,2,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5286,RUNNING,4.5,11/13/2019,2,2,0,0,0,0.1,0,-0.1,-0.1,0,2,RUNNING,NED,1,No Sugg,0
5287,RUNNING,7.5,11/13/2019,2,2,0,0,0,0.1,0,-0.1,-0.1,0,2,RUNNING,NED,1,No Sugg,0
5288,RUNNING,0.1,11/24/2019,1,5,0,117,0,0.1,0,-0.1,-0.1,0,0.008547009,RUNNING,NED,1,No Sugg,0
5289,RUNNING,0.1,11/13/2019,1,0,0,2,0,0.1,0,-0.1,-0.1,0,0.5,RUNNING,NED,1,No Sugg,0
5290,RUNNING,0.112,11/13/2019,1,0,0,648,0,0.1,0,-0.1,-0.1,0,0.00154321,RUNNING,NED,1,No Sugg,0
5291,RUNNING,0.1,11/24/2019,1,1,0,109,0,0.1,0,-0.1,-0.1,0,0.009174312,RUNNING,NED,1,No Sugg,0
5292,RUNNING,0.1,11/24/2019,1,1,0,73,0,0.1,0,-0.1,-0.1,0,0.01369863,RUNNING,NED,1,No Sugg,0
5293,RUNNING,0.05,11/14/2019,2,3,0,856,0,0.1,0,-0.1,-0.1,0,0.002336449,RUNNING,NED,1,No Sugg,0
5294,RUNNING,0.02,11/14/2019,5,5,0,1551,0,0.1,0,-0.1,-0.1,0,0.003223727,RUNNING,NED,1,No Sugg,0
5295,RUNNING,0.02,11/14/2019,5,5,0,470,0,0.1,0,-0.1,-0.1,0,0.010638298,RUNNING,NED,1,No Sugg,0
5296,RUNNING,10,11/21/2019,1,0,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5297,RUNNING,9.6,11/18/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5298,RUNNING,0.1,11/17/2019,1,1,0,517,0,0.1,0,-0.1,-0.1,0,0.001934236,RUNNING,NED,1,No Sugg,0
5299,RUNNING,0.1,11/17/2019,1,1,0,791,0,0.1,0,-0.1,-0.1,0,0.001264223,RUNNING,NED,1,No Sugg,0
5300,RUNNING,0.1,11/17/2019,1,1,0,648,0,0.1,0,-0.1,-0.1,0,0.00154321,RUNNING,NED,1,No Sugg,0
5301,RUNNING,0.12,11/13/2019,1,1,0,610,0,0.1,0,-0.1,-0.1,0,0.001639344,RUNNING,NED,1,No Sugg,0
5302,RUNNING,0.1,11/17/2019,1,1,0,107,0,0.1,0,-0.1,-0.1,0,0.009345794,RUNNING,NED,1,No Sugg,0
5303,RUNNING,1.5,11/13/2019,2,1,0,0,0,0.1,0,-0.1,-0.1,0,2,RUNNING,NED,1,No Sugg,0
5304,RUNNING,0.01,11/13/2019,10,0,0,891,0,0.1,0,-0.1,-0.1,0,0.011223345,RUNNING,NED,1,No Sugg,0
5305,RUNNING,0.05,11/13/2019,2,0,0,314,0,0.1,0,-0.1,-0.1,0,0.006369427,RUNNING,NED,1,No Sugg,0
5306,RUNNING,0.05,11/14/2019,2,2,0,621,0,0.1,0,-0.1,-0.1,0,0.003220612,RUNNING,NED,1,No Sugg,0
5307,RUNNING,11,11/23/2019,1,0,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5308,RUNNING,0.04,11/13/2019,2,0,0,52,0,0.1,0,-0.1,-0.1,0,0.038461538,RUNNING,NED,1,No Sugg,0
5309,RUNNING,10,11/23/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5310,RUNNING,10,11/23/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5311,RUNNING,NA,11/22/2019,2,0,0,2,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5312,RUNNING,12.54,11/18/2019,1,1,0,0,0,0.1,0,-0.1,-0.1,0,1,RUNNING,NED,1,No Sugg,0
5313,RUNNING,0.05,11/19/2019,2,2,0,501,0,0.1,0,-0.1,-0.1,0,0.003992016,RUNNING,NED,1,No Sugg,0
5314,RUNNING,0.151,11/17/2019,1,1,0,1230,0,0.1,0,-0.1,-0.1,0,0.000813008,RUNNING,NED,1,No Sugg,0
5315,RUNNING,0.1,11/22/2019,1,0,0,1,0,0.096,0,-0.096,-0.096,0,1,RUNNING,NED,1,No Sugg,0
5316,RUNNING,0.012,11/20/2019,8,7,0,13408,0,0.096,0,-0.096,-0.096,0,0.000596659,RUNNING,NED,1,No Sugg,0
5317,RUNNING,0.06,11/22/2019,2,1,0,30,0,0.095,0,-0.095,-0.095,0,0.066666667,RUNNING,NED,1,No Sugg,0
5318,RUNNING,0.76,11/20/2019,0,0,0,136,0,0.09364,0,-0.09364,-0.09364,0,0,RUNNING,NED,1,No Sugg,0
5319,RUNNING,0.76,11/20/2019,0,0,0,123,0,0.09348,0,-0.09348,-0.09348,0,0,RUNNING,NED,1,No Sugg,0
5320,RUNNING,0.76,11/20/2019,0,0,0,120,0,0.0912,0,-0.0912,-0.0912,0,0,RUNNING,NED,1,No Sugg,0
5321,RUNNING,0.76,11/20/2019,0,0,0,119,0,0.09044,0,-0.09044,-0.09044,0,0,RUNNING,NED,1,No Sugg,0
5322,RUNNING,0.76,11/20/2019,0,0,0,119,0,0.09044,0,-0.09044,-0.09044,0,0,RUNNING,NED,1,No Sugg,0
5323,RUNNING,11,11/12/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5324,RUNNING,3,11/13/2019,3,3,0,0,0,0.09,0,-0.09,-0.09,0,3,RUNNING,NED,1,No Sugg,0
5325,RUNNING,2.25,11/13/2019,4,5,0,0,5,0.09,0,-0.09,-0.09,1,4,RUNNING,NED,1,No Sugg,0
5326,RUNNING,12,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5327,RUNNING,9,11/23/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5328,RUNNING,3,11/13/2019,3,3,0,0,1,0.09,0,-0.09,-0.09,0.333333333,3,RUNNING,NED,1,No Sugg,0
5329,RUNNING,0.01,11/14/2019,9,0,0,758,0,0.09,0,-0.09,-0.09,0,0.011873351,RUNNING,NED,1,No Sugg,0
5330,RUNNING,4.6,11/13/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5331,RUNNING,4.6,11/13/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5332,RUNNING,3,11/13/2019,3,6,0,0,4,0.09,0,-0.09,-0.09,0.666666667,3,RUNNING,NED,1,No Sugg,0
5333,RUNNING,0.017,11/17/2019,3,0,0,338,0,0.09,0,-0.09,-0.09,0,0.00887574,RUNNING,NED,1,No Sugg,0
5334,RUNNING,9.2,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5335,RUNNING,9,11/13/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5336,RUNNING,9,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5337,RUNNING,9,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5338,PAUSED,3,11/23/2019,3,3,0,0,0,0.09,0,-0.09,-0.09,0,3,RUNNING,NED,1,No Sugg,0
5339,RUNNING,0.046,11/19/2019,2,1,0,540,0,0.09,0,-0.09,-0.09,0,0.003703704,RUNNING,NED,1,No Sugg,0
5340,RUNNING,0.12,11/20/2019,1,0,0,265,0,0.09,0,-0.09,-0.09,0,0.003773585,RUNNING,NED,1,No Sugg,0
5341,RUNNING,NA,11/12/2019,2,0,0,120,0,0.09,0,-0.09,-0.09,0,0.016666667,RUNNING,NED,1,No Sugg,0
5342,RUNNING,NA,11/12/2019,2,0,0,1480,0,0.09,0,-0.09,-0.09,0,0.001351351,RUNNING,NED,1,No Sugg,0
5343,RUNNING,4.3,11/23/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5344,RUNNING,3,11/13/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5345,RUNNING,NA,11/12/2019,2,2,0,381,0,0.09,0,-0.09,-0.09,0,0.005249344,RUNNING,NED,1,No Sugg,0
5346,RUNNING,9.46,11/18/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5347,RUNNING,0.3,11/13/2019,17,17,0,0,0,0.09,0,-0.09,-0.09,0,17,RUNNING,NED,1,No Sugg,0
5348,RUNNING,0.74,11/13/2019,15,16,0,0,0,0.09,0,-0.09,-0.09,0,15,RUNNING,NED,1,No Sugg,0
5349,RUNNING,0.3,11/13/2019,16,16,0,0,0,0.09,0,-0.09,-0.09,0,16,RUNNING,NED,1,No Sugg,0
5350,PAUSED,8.75,11/18/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5351,RUNNING,4.6,11/13/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5352,PAUSED,0.056,11/13/2019,2,2,0,1126,0,0.09,0,-0.09,-0.09,0,0.001776199,RUNNING,NED,1,No Sugg,0
5353,RUNNING,12.6,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5354,RUNNING,8.8,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5355,RUNNING,0.045,11/19/2019,2,2,0,446,0,0.09,0,-0.09,-0.09,0,0.004484305,RUNNING,NED,1,No Sugg,0
5356,RUNNING,0.07,11/13/2019,1,1,0,73,1,0.09,0,-0.09,-0.09,1,0.01369863,RUNNING,NED,1,No Sugg,0
5357,RUNNING,11,11/13/2019,1,3,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5358,RUNNING,8.8,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5359,RUNNING,8.8,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5360,RUNNING,8.8,11/13/2019,1,1,0,0,1,0.09,0,-0.09,-0.09,1,1,RUNNING,NED,1,No Sugg,0
5361,RUNNING,8.8,11/18/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5362,RUNNING,8.5,11/18/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5363,RUNNING,0.046,11/13/2019,2,2,0,278,0,0.09,0,-0.09,-0.09,0,0.007194245,RUNNING,NED,1,No Sugg,0
5364,RUNNING,9.1,11/18/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5365,RUNNING,3.3,11/20/2019,3,3,0,0,2,0.09,0,-0.09,-0.09,0.666666667,3,RUNNING,NED,1,No Sugg,0
5366,RUNNING,0.001,11/13/2019,2,0,0,509,0,0.09,0,-0.09,-0.09,0,0.003929273,RUNNING,NED,1,No Sugg,0
5367,RUNNING,8.5,11/22/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5368,RUNNING,8.5,11/22/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5369,RUNNING,8.6,11/22/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5370,RUNNING,8.6,11/22/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5371,RUNNING,0.01,11/13/2019,9,0,0,1856,0,0.09,0,-0.09,-0.09,0,0.004849138,RUNNING,NED,1,No Sugg,0
5372,RUNNING,0.01,11/13/2019,9,0,0,6126,0,0.09,0,-0.09,-0.09,0,0.001469148,RUNNING,NED,1,No Sugg,0
5373,RUNNING,8,11/18/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5374,RUNNING,8.5,11/20/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5375,RUNNING,9.25,11/22/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5376,RUNNING,8.5,11/20/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5377,RUNNING,4.4,11/19/2019,2,0,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5378,PAUSED,0.045,11/13/2019,2,0,0,243,0,0.09,0,-0.09,-0.09,0,0.008230453,RUNNING,NED,1,No Sugg,0
5379,RUNNING,3,11/20/2019,3,3,0,0,0,0.09,0,-0.09,-0.09,0,3,RUNNING,NED,1,No Sugg,0
5380,RUNNING,8.6,11/20/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5381,RUNNING,4.6,11/13/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5382,RUNNING,9,11/20/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5383,RUNNING,1,11/13/2019,1,0,0,16,0,0.09,0,-0.09,-0.09,0,0.0625,RUNNING,NED,1,No Sugg,0
5384,RUNNING,0.09,11/13/2019,1,36,0,262,5,0.09,0,-0.09,-0.09,0.138888889,0.003816794,RUNNING,NED,1,No Sugg,0
5385,RUNNING,3,11/13/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5386,RUNNING,0.015,11/13/2019,6,0,0,2282,0,0.09,0,-0.09,-0.09,0,0.002629273,RUNNING,NED,1,No Sugg,0
5387,RUNNING,8.5,11/23/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5388,RUNNING,9,11/23/2019,1,0,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5389,RUNNING,0.095,11/19/2019,1,0,0,55,0,0.09,0,-0.09,-0.09,0,0.018181818,RUNNING,NED,1,No Sugg,0
5390,RUNNING,0.01,11/14/2019,8,0,0,347,0,0.09,0,-0.09,-0.09,0,0.023054755,RUNNING,NED,1,No Sugg,0
5391,RUNNING,8.6,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5392,RUNNING,8.5,11/11/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5393,RUNNING,4.5,11/11/2019,2,3,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5394,RUNNING,0.09,11/11/2019,1,1,0,9,0,0.09,0,-0.09,-0.09,0,0.111111111,RUNNING,NED,1,No Sugg,0
5395,PAUSED,9.7,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5396,RUNNING,8.5,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5397,RUNNING,3,11/13/2019,3,3,0,0,1,0.09,0,-0.09,-0.09,0.333333333,3,RUNNING,NED,1,No Sugg,0
5398,RUNNING,8.5,11/18/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5399,RUNNING,NA,11/13/2019,3,3,0,9777,0,0.09,0,-0.09,-0.09,0,0.000306843,RUNNING,NED,1,No Sugg,0
5400,RUNNING,1,11/13/2019,9,8,0,0,4,0.09,0,-0.09,-0.09,0.5,9,RUNNING,NED,1,No Sugg,0
5401,RUNNING,0.045,11/13/2019,2,2,0,1949,0,0.09,0,-0.09,-0.09,0,0.001026167,RUNNING,NED,1,No Sugg,0
5402,RUNNING,1.2,11/13/2019,8,9,0,0,0,0.09,0,-0.09,-0.09,0,8,RUNNING,NED,1,No Sugg,0
5403,RUNNING,0.17,11/13/2019,1,0,0,228,0,0.09,0,-0.09,-0.09,0,0.004385965,RUNNING,NED,1,No Sugg,0
5404,RUNNING,3,11/13/2019,3,5,0,0,0,0.09,0,-0.09,-0.09,0,3,RUNNING,NED,1,No Sugg,0
5405,RUNNING,0.101,11/15/2019,1,1,0,23,0,0.09,0,-0.09,-0.09,0,0.043478261,RUNNING,NED,1,No Sugg,0
5406,RUNNING,4.5,11/11/2019,2,2,0,0,0,0.09,0,-0.09,-0.09,0,2,RUNNING,NED,1,No Sugg,0
5407,RUNNING,9.39,11/20/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5408,RUNNING,9.39,11/20/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5409,RUNNING,0.013,11/19/2019,5,0,0,1156,0,0.09,0,-0.09,-0.09,0,0.00432526,RUNNING,NED,1,No Sugg,0
5410,RUNNING,NA,11/16/2019,8,9,0,8,5,0.09,0,-0.09,-0.09,0.555555556,1,RUNNING,NED,1,No Sugg,0
5411,RUNNING,0.045,11/13/2019,2,2,0,427,0,0.09,0,-0.09,-0.09,0,0.004683841,RUNNING,NED,1,No Sugg,0
5412,RUNNING,9,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5413,RUNNING,0.101,11/15/2019,1,1,0,1112,0,0.09,0,-0.09,-0.09,0,0.000899281,RUNNING,NED,1,No Sugg,0
5414,RUNNING,0.022,11/14/2019,3,0,0,533,0,0.09,0,-0.09,-0.09,0,0.005628518,RUNNING,NED,1,No Sugg,0
5415,RUNNING,0.8,11/13/2019,16,15,0,0,0,0.09,0,-0.09,-0.09,0,16,RUNNING,NED,1,No Sugg,0
5416,RUNNING,0.087,11/13/2019,1,2,0,866,0,0.09,0,-0.09,-0.09,0,0.001154734,RUNNING,NED,1,No Sugg,0
5417,RUNNING,3,11/20/2019,3,3,0,0,1,0.09,0,-0.09,-0.09,0.333333333,3,RUNNING,NED,1,No Sugg,0
5418,RUNNING,0.015,11/14/2019,5,0,0,610,0,0.09,0,-0.09,-0.09,0,0.008196721,RUNNING,NED,1,No Sugg,0
5419,RUNNING,0.045,11/13/2019,2,3,0,196,0,0.09,0,-0.09,-0.09,0,0.010204082,RUNNING,NED,1,No Sugg,0
5420,RUNNING,0.022,11/14/2019,3,0,0,1131,0,0.09,0,-0.09,-0.09,0,0.00265252,RUNNING,NED,1,No Sugg,0
5421,RUNNING,0.035,11/13/2019,3,3,0,327,0,0.09,0,-0.09,-0.09,0,0.009174312,RUNNING,NED,1,No Sugg,0
5422,RUNNING,0.4,11/13/2019,22,24,0,0,0,0.09,0,-0.09,-0.09,0,22,RUNNING,NMT,1,No Sugg,0
5423,RUNNING,0.71,11/13/2019,18,17,0,0,0,0.09,0,-0.09,-0.09,0,18,RUNNING,NED,1,No Sugg,0
5424,RUNNING,0.09,11/13/2019,1,20,0,122,1,0.09,0,-0.09,-0.09,0.05,0.008196721,RUNNING,NED,1,No Sugg,0
5425,RUNNING,0.045,11/13/2019,2,1,0,61,0,0.09,0,-0.09,-0.09,0,0.032786885,RUNNING,NED,1,No Sugg,0
5426,RUNNING,0.07,11/13/2019,1,0,0,69,0,0.09,0,-0.09,-0.09,0,0.014492754,RUNNING,NED,1,No Sugg,0
5427,RUNNING,0.15,11/13/2019,1,0,0,22,0,0.09,0,-0.09,-0.09,0,0.045454545,RUNNING,NED,1,No Sugg,0
5428,RUNNING,11,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5429,RUNNING,8.5,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5430,RUNNING,9,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5431,RUNNING,9,11/13/2019,1,1,0,0,0,0.09,0,-0.09,-0.09,0,1,RUNNING,NED,1,No Sugg,0
5432,RUNNING,0.101,11/15/2019,1,1,0,14,0,0.09,0,-0.09,-0.09,0,0.071428571,RUNNING,NED,1,No Sugg,0
5433,RUNNING,0.013,11/17/2019,4,0,0,282,0,0.09,0,-0.09,-0.09,0,0.014184397,RUNNING,NED,1,No Sugg,0
5434,RUNNING,0.101,11/15/2019,1,1,0,55,0,0.09,0,-0.09,-0.09,0,0.018181818,RUNNING,NED,1,No Sugg,0
5435,RUNNING,0.101,11/15/2019,1,0,0,51,0,0.09,0,-0.09,-0.09,0,0.019607843,RUNNING,NED,1,No Sugg,0
5436,RUNNING,0.013,11/17/2019,4,0,0,802,0,0.09,0,-0.09,-0.09,0,0.004987531,RUNNING,NED,1,No Sugg,0
5437,RUNNING,0.092,11/13/2019,1,0,0,130,0,0.09,0,-0.09,-0.09,0,0.007692308,RUNNING,NED,1,No Sugg,0
5438,RUNNING,0.092,11/13/2019,1,1,0,13,0,0.09,0,-0.09,-0.09,0,0.076923077,RUNNING,NED,1,No Sugg,0
5439,RUNNING,0.092,11/13/2019,1,1,0,30,0,0.09,0,-0.09,-0.09,0,0.033333333,RUNNING,NED,1,No Sugg,0
5440,RUNNING,0.101,11/15/2019,1,1,0,104,0,0.09,0,-0.09,-0.09,0,0.009615385,RUNNING,NED,1,No Sugg,0
5441,RUNNING,0.092,11/13/2019,1,0,0,2930,0,0.09,0,-0.09,-0.09,0,0.000341297,RUNNING,NED,1,No Sugg,0
